LTd_history,itv_LT,itv_LL,anm_develop_time,p_anm
"[-0.0002267633836181263, -0.00022517183222949184, -0.00021267214174379158, -0.00019864896025605452, -0.0001995263581053914, -0.0002050639136734279, -8.068802356837472e-05, -9.04047708362111e-05]",-0.004493998596403178,-0.41344787086909235,92.0,0.9993760791064521
"[-0.00024174251696889006, -0.0002267633836181263, -0.00022517183222949184, -0.0002067900059001359, -0.00019269823083244448, -0.00020576715349850038, -8.689264433628925e-05, -0.00010175629132977223]",-0.004493998596403178,-0.4179418694654955,93.0,0.9999368231608613
"[-0.00027448275232559515, -0.00024174251696889006, -0.0002267633836181263, -0.00021267214174379158, -0.00018735144973988595, -0.0002090068040924017, -0.00011034066503697329, -0.00010688740068688751]",-0.004493998596403178,-0.4224358680618987,94.0,0.9999890834814011
"[-0.0002968485717113117, -0.00027448275232559515, -0.00024174251696889006, -0.00022517183222949184, -0.0001918952571592564, -0.00020807483208920585, -0.00012845741945536343, -0.00011172636926398749]",-0.004493998596403178,-0.42692986665830185,95.0,0.9999934332601684
"[-0.00031304475523289245, -0.0002968485717113117, -0.00027448275232559515, -0.0002267633836181263, -0.00019864896025605452, -0.0002111845909641369, -0.00013237963230041777, -0.0001179085974072305]",-0.004493998596403178,-0.43142386525470505,96.0,0.9999984977883212
"[-0.0003195542372908645, -0.00031304475523289245, -0.0002968485717113117, -0.00024174251696889006, -0.0002067900059001359, -0.00020775023968016402, -0.00013086675371800076, -0.00012188505565941637]",-0.004493998596403178,-0.43591786385110826,97.0,0.9999995485816466
"[-0.00033026240315858947, -0.0003195542372908645, -0.00031304475523289245, -0.00027448275232559515, -0.00021267214174379158, -0.0002057243440067667, -0.00013281643379843954, -0.00011791303355466806]",-0.004493998596403178,-0.4404118624475114,98.0,0.999999539682747
"[-0.0003398247558433979, -0.00033026240315858947, -0.0003195542372908645, -0.0002968485717113117, -0.00022517183222949184, -0.00020545710682879154, -0.00014419108851924388, -0.00011107560266137694]",-0.004493998596403178,-0.4449058610439146,99.0,0.9999996997646915
"[-0.00034178356919301956, -0.0003398247558433979, -0.00033026240315858947, -0.00031304475523289245, -0.0002267633836181263, -0.0001995263581053914, -0.0001600760844766458, -0.0001119206000829695]",-0.004493998596403178,-0.44939985964031776,100.0,0.9999998995197928
"[-0.0003446811473333613, -0.00034178356919301956, -0.0003398247558433979, -0.0003195542372908645, -0.00024174251696889006, -0.00019269823083244448, -0.00016822973929735656, -0.00010404927267906378]",-0.004493998596403178,-0.45389385823672096,101.0,0.9999999745437775
"[-0.0003516927052139051, -0.0003446811473333613, -0.00034178356919301956, -0.00033026240315858947, -0.00027448275232559515, -0.00018735144973988595, -0.00018014110127473706, -0.0001010354428440598]",-0.004493998596403178,-0.4583878568331241,102.0,0.9999999933979233
"[-0.00036112508847306813, -0.0003516927052139051, -0.0003446811473333613, -0.0003398247558433979, -0.0002968485717113117, -0.0001918952571592564, -0.0001885067370606627, -0.0001013446061435968]",-0.004493998596403178,-0.4628818554295273,103.0,0.9999999983116421
"[-0.0003707359535592447, -0.00036112508847306813, -0.0003516927052139051, -0.00034178356919301956, -0.00031304475523289245, -0.00019864896025605452, -0.00018992763945884205, -0.00010610958325998024]",-0.004493998596403178,-0.46737585402593046,104.0,0.999999998984763
"[-0.0003802266524874426, -0.0003707359535592447, -0.00036112508847306813, -0.0003446811473333613, -0.0003195542372908645, -0.0002067900059001359, -0.00019557549830221898, -0.00010325324664814784]",-0.004493998596403178,-0.47186985262233366,105.0,0.9999999949794711
"[-0.0003849383281364775, -0.0003802266524874426, -0.0003707359535592447, -0.0003516927052139051, -0.00033026240315858947, -0.00021267214174379158, -0.00020007531208866928, -9.91508392596379e-05]",-0.004493998596403178,-0.4763638512187368,106.0,0.9999999907958936
"[-0.00037744194255452136, -0.0003849383281364775, -0.0003802266524874426, -0.00036112508847306813, -0.0003398247558433979, -0.00022517183222949184, -0.000202417504930156, -9.748085221928495e-05]",-0.004493998596403178,-0.48085784981514,107.0,0.9999999924921374
"[-0.00037240019826808327, -0.00037744194255452136, -0.0003849383281364775, -0.0003707359535592447, -0.00034178356919301956, -0.0002267633836181263, -0.0002050639136734279, -8.421610286171479e-05]",-0.004493998596403178,-0.48535184841154316,108.0,0.9999999956616995
"[-0.0003723631652890679, -0.00037240019826808327, -0.00037744194255452136, -0.0003802266524874426, -0.0003446811473333613, -0.00024174251696889006, -0.00020576715349850038, -6.997285150509334e-05]",-0.004493998596403178,-0.48984584700794637,109.0,0.9999999721105685
"[-0.0003753864123909881, -0.0003723631652890679, -0.00037240019826808327, -0.0003849383281364775, -0.0003516927052139051, -0.00027448275232559515, -0.0002090068040924017, -7.245922622639873e-05]",-0.004493998596403178,-0.4943398456043495,110.0,0.9999998509395132
"[-0.00036588831729712464, -0.0003753864123909881, -0.0003723631652890679, -0.00037744194255452136, -0.00036112508847306813, -0.0002968485717113117, -0.00020807483208920585, -7.806341981585314e-05]",-0.004493998596403178,-0.4988338442007527,111.0,0.9999994290393975
"[-0.00035432288835364587, -0.00036588831729712464, -0.0003753864123909881, -0.00037240019826808327, -0.0003707359535592447, -0.00031304475523289245, -0.0002111845909641369, -7.912342582989677e-05]",-0.004493998596403178,-0.5033278427971559,112.0,0.9999990058988029
"[-0.0003438623854459406, -0.00035432288835364587, -0.00036588831729712464, -0.0003723631652890679, -0.0003802266524874426, -0.0003195542372908645, -0.00020775023968016402, -8.011767503335193e-05]",-0.004493998596403178,-0.5078218413935591,113.0,0.9999998524485524
"[-0.0003380913148359202, -0.0003438623854459406, -0.00035432288835364587, -0.0003753864123909881, -0.0003849383281364775, -0.00033026240315858947, -0.0002057243440067667, -8.279468526283718e-05]",-0.004493998596403178,-0.5123158399899622,114.0,0.9999999830473988
"[-0.00034784752156585776, -0.0003380913148359202, -0.0003438623854459406, -0.00036588831729712464, -0.00037744194255452136, -0.0003398247558433979, -0.00020545710682879154, -7.459926813014971e-05]",-0.004493998596403178,-0.5168098385863654,115.0,0.9999999970052351
"[-0.00036216218495726355, -0.00034784752156585776, -0.0003380913148359202, -0.00035432288835364587, -0.00037240019826808327, -0.00034178356919301956, -0.0001995263581053914, -7.618965282051673e-05]",-0.004493998596403178,-0.5213038371827686,116.0,0.9999999999211842
"[-0.00037469069075686366, -0.00036216218495726355, -0.00034784752156585776, -0.0003438623854459406, -0.0003723631652890679, -0.0003446811473333613, -0.00019269823083244448, -7.545049291345727e-05]",-0.004493998596403178,-0.5257978357791718,117.0,0.9999999999943435
"[-0.000396417761445811, -0.00037469069075686366, -0.00036216218495726355, -0.0003380913148359202, -0.0003753864123909881, -0.0003516927052139051, -0.00018735144973988595, -8.680828658238811e-05]",-0.004493998596403178,-0.5302918343755749,118.0,0.9999999999985595
"[-0.0004142347114684353, -0.000396417761445811, -0.00037469069075686366, -0.00034784752156585776, -0.00036588831729712464, -0.00036112508847306813, -0.0001918952571592564, -9.28165321577973e-05]",-0.004493998596403178,-0.5347858329719781,119.0,0.9999999999953828
"[-0.0004257901700527997, -0.0004142347114684353, -0.000396417761445811, -0.00036216218495726355, -0.00035432288835364587, -0.0003707359535592447, -0.00019864896025605452, -9.233349405440653e-05]",-0.004493998596403178,-0.5392798315683813,120.0,0.9999999999996829
"[-0.0004380757275304989, -0.0004257901700527997, -0.0004142347114684353, -0.00037469069075686366, -0.0003438623854459406, -0.0003802266524874426, -0.0002067900059001359, -8.886516782584913e-05]",-0.004493998596403178,-0.5437738301647845,121.0,0.9999999999994647
"[-0.0004412083508091225, -0.0004380757275304989, -0.0004257901700527997, -0.000396417761445811, -0.0003380913148359202, -0.0003849383281364775, -0.00021267214174379158, -8.382710436430607e-05]",-0.004493998596403178,-0.5482678287611876,122.0,0.9999999999997528
"[-0.00044531155027086505, -0.0004412083508091225, -0.0004380757275304989, -0.0004142347114684353, -0.00034784752156585776, -0.00037744194255452136, -0.00022517183222949184, -8.522530424245021e-05]",-0.004493998596403178,-0.5527618273575908,123.0,0.9999999999997313
"[-0.000446510025864846, -0.00044531155027086505, -0.0004412083508091225, -0.0004257901700527997, -0.00036216218495726355, -0.00037240019826808327, -0.0002267633836181263, -8.068802356837472e-05]",-0.004493998596403178,-0.557255825953994,124.0,0.9999999999998799
"[-0.000447750416313973, -0.000446510025864846, -0.00044531155027086505, -0.0004380757275304989, -0.00037469069075686366, -0.0003723631652890679, -0.00024174251696889006, -8.689264433628925e-05]",-0.004493998596403178,-0.5617498245503972,125.0,0.999999999999761
"[-0.00044572515343564126, -0.000447750416313973, -0.000446510025864846, -0.0004412083508091225, -0.000396417761445811, -0.0003753864123909881, -0.00027448275232559515, -0.00011034066503697329]",-0.004493998596403178,-0.5662438231468003,126.0,0.9999999999997681
"[-0.0004400481413841227, -0.00044572515343564126, -0.000447750416313973, -0.00044531155027086505, -0.0004142347114684353, -0.00036588831729712464, -0.0002968485717113117, -0.00012845741945536343]",-0.004493998596403178,-0.5707378217432035,127.0,0.9999999999998073
"[-0.0004408501274987542, -0.0004400481413841227, -0.00044572515343564126, -0.000446510025864846, -0.0004257901700527997, -0.00035432288835364587, -0.00031304475523289245, -0.00013237963230041777]",-0.004493998596403178,-0.5752318203396067,128.0,0.9999999999996586
"[-0.00043994778435510907, -0.0004408501274987542, -0.0004400481413841227, -0.000447750416313973, -0.0004380757275304989, -0.0003438623854459406, -0.0003195542372908645, -0.00013086675371800076]",-0.004493998596403178,-0.5797258189360099,129.0,0.9999999999991376
"[-0.0004415274244470943, -0.00043994778435510907, -0.0004408501274987542, -0.00044572515343564126, -0.0004412083508091225, -0.0003380913148359202, -0.00033026240315858947, -0.00013281643379843954]",-0.004493998596403178,-0.5842198175324131,130.0,0.9999999999998117
"[-0.0004456015533964625, -0.0004415274244470943, -0.00043994778435510907, -0.0004400481413841227, -0.00044531155027086505, -0.00034784752156585776, -0.0003398247558433979, -0.00014419108851924388]",-0.004493998596403178,-0.5887138161288162,131.0,0.9999999999994603
"[-0.00044429590122673364, -0.0004456015533964625, -0.0004415274244470943, -0.0004408501274987542, -0.000446510025864846, -0.00036216218495726355, -0.00034178356919301956, -0.0001600760844766458]",-0.004493998596403178,-0.5932078147252194,132.0,0.9999999999998609
"[-0.00044788799618590216, -0.00044429590122673364, -0.0004456015533964625, -0.00043994778435510907, -0.000447750416313973, -0.00037469069075686366, -0.0003446811473333613, -0.00016822973929735656]",-0.004493998596403178,-0.5977018133216226,133.0,0.9999999999997508
"[-0.0004463389943110321, -0.00044788799618590216, -0.00044429590122673364, -0.0004415274244470943, -0.00044572515343564126, -0.000396417761445811, -0.0003516927052139051, -0.00018014110127473706]",-0.004493998596403178,-0.6021958119180258,134.0,0.999999999998412
"[-0.00043988503438665167, -0.0004463389943110321, -0.00044788799618590216, -0.0004456015533964625, -0.0004400481413841227, -0.0004142347114684353, -0.00036112508847306813, -0.0001885067370606627]",-0.004493998596403178,-0.6066898105144289,135.0,0.9999999999875687
"[-0.0004298408126882728, -0.00043988503438665167, -0.0004463389943110321, -0.00044429590122673364, -0.0004408501274987542, -0.0004257901700527997, -0.0003707359535592447, -0.00018992763945884205]",-0.004493998596403178,-0.6111838091108321,136.0,0.9999999999796134
"[-0.00041777244842853666, -0.0004298408126882728, -0.00043988503438665167, -0.00044788799618590216, -0.00043994778435510907, -0.0004380757275304989, -0.0003802266524874426, -0.00019557549830221898]",-0.004493998596403178,-0.6156778077072353,137.0,0.9999999999463698
"[-0.000412562438677431, -0.00041777244842853666, -0.0004298408126882728, -0.0004463389943110321, -0.0004415274244470943, -0.0004412083508091225, -0.0003849383281364775, -0.00020007531208866928]",-0.004493998596403178,-0.6201718063036386,138.0,0.9999999998041332
"[-0.0004065929123230917, -0.000412562438677431, -0.00041777244842853666, -0.00043988503438665167, -0.0004456015533964625, -0.00044531155027086505, -0.00037744194255452136, -0.000202417504930156]",-0.004493998596403178,-0.6246658049000416,139.0,0.9999999992971258
"[-0.00039874632889405284, -0.0004065929123230917, -0.000412562438677431, -0.0004298408126882728, -0.00044429590122673364, -0.000446510025864846, -0.00037240019826808327, -0.0002050639136734279]",-0.004493998596403178,-0.6291598034964448,140.0,0.9999999997606743
"[-0.0003904344249650032, -0.00039874632889405284, -0.0004065929123230917, -0.00041777244842853666, -0.00044788799618590216, -0.000447750416313973, -0.0003723631652890679, -0.00020576715349850038]",-0.004493998596403178,-0.633653802092848,141.0,0.9999999998469501
"[-0.0003941055644929415, -0.0003904344249650032, -0.00039874632889405284, -0.000412562438677431, -0.0004463389943110321, -0.00044572515343564126, -0.0003753864123909881, -0.0002090068040924017]",-0.004493998596403178,-0.6381478006892513,142.0,0.9999999999704781
"[-0.0003971618157017374, -0.0003941055644929415, -0.0003904344249650032, -0.0004065929123230917, -0.00043988503438665167, -0.0004400481413841227, -0.00036588831729712464, -0.00020807483208920585]",-0.004493998596403178,-0.6426417992856543,143.0,0.9999999999981575
"[-0.00040610331937804224, -0.0003971618157017374, -0.0003941055644929415, -0.00039874632889405284, -0.0004298408126882728, -0.0004408501274987542, -0.00035432288835364587, -0.0002111845909641369]",-0.004493998596403178,-0.6471357978820576,144.0,0.9999999999995983
"[-0.00042170497423126875, -0.00040610331937804224, -0.0003971618157017374, -0.0003904344249650032, -0.00041777244842853666, -0.00043994778435510907, -0.0003438623854459406, -0.00020775023968016402]",-0.004493998596403178,-0.6516297964784608,145.0,0.9999999999998344
"[-0.00043298723369118134, -0.00042170497423126875, -0.00040610331937804224, -0.0003941055644929415, -0.000412562438677431, -0.0004415274244470943, -0.0003380913148359202, -0.0002057243440067667]",-0.004493998596403178,-0.656123795074864,146.0,0.9999999999998564
"[-0.0004424185022437021, -0.00043298723369118134, -0.00042170497423126875, -0.0003971618157017374, -0.0004065929123230917, -0.0004456015533964625, -0.00034784752156585776, -0.00020545710682879154]",-0.004493998596403178,-0.6606177936712672,147.0,0.9999999999999712
"[-0.000454308841528528, -0.0004424185022437021, -0.00043298723369118134, -0.00040610331937804224, -0.00039874632889405284, -0.00044429590122673364, -0.00036216218495726355, -0.0001995263581053914]",-0.004493998596403178,-0.6651117922676703,148.0,0.9999999999999655
"[-0.0004553168053308153, -0.000454308841528528, -0.0004424185022437021, -0.00042170497423126875, -0.0003904344249650032, -0.00044788799618590216, -0.00037469069075686366, -0.00019269823083244448]",-0.004493998596403178,-0.6696057908640735,149.0,0.9999999999999665
"[-0.0004632829539559945, -0.0004553168053308153, -0.000454308841528528, -0.00043298723369118134, -0.0003941055644929415, -0.0004463389943110321, -0.000396417761445811, -0.00018735144973988595]",-0.004493998596403178,-0.6740997894604767,150.0,0.9999999999999603
"[-0.00045397759911524585, -0.0004632829539559945, -0.0004553168053308153, -0.0004424185022437021, -0.0003971618157017374, -0.00043988503438665167, -0.0004142347114684353, -0.0001918952571592564]",-0.004493998596403178,-0.6785937880568799,151.0,0.9999999999945648
"[-0.0004504145386432861, -0.00045397759911524585, -0.0004632829539559945, -0.000454308841528528, -0.00040610331937804224, -0.0004298408126882728, -0.0004257901700527997, -0.00019864896025605452]",-0.004493998596403178,-0.683087786653283,152.0,0.9999999999819974
"[-0.0004291335449415417, -0.0004504145386432861, -0.00045397759911524585, -0.0004553168053308153, -0.00042170497423126875, -0.00041777244842853666, -0.0004380757275304989, -0.0002067900059001359]",-0.004493998596403178,-0.6875817852496862,153.0,0.9999999999978316
"[-0.0004169733496298199, -0.0004291335449415417, -0.0004504145386432861, -0.0004632829539559945, -0.00043298723369118134, -0.000412562438677431, -0.0004412083508091225, -0.00021267214174379158]",-0.004493998596403178,-0.6920757838460894,154.0,0.99999999998511
"[-0.0004223606936566014, -0.0004169733496298199, -0.0004291335449415417, -0.00045397759911524585, -0.0004424185022437021, -0.0004065929123230917, -0.00044531155027086505, -0.00022517183222949184]",-0.004493998596403178,-0.6965697824424926,155.0,0.9999999999989239
"[-0.0004154213373880962, -0.0004223606936566014, -0.0004169733496298199, -0.0004504145386432861, -0.000454308841528528, -0.00039874632889405284, -0.000446510025864846, -0.0002267633836181263]",-0.004493998596403178,-0.7010637810388957,156.0,0.9999999999984552
